From	Entry	Entry Name	Gene Names	Organism	Gene Ontology (GO)
birA	A0A7M2ZKH8	A0A7M2ZKH8_PSEAI	birA IPC1295_33865	Pseudomonas aeruginosa	ATP binding [GO:0005524]; biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077]; DNA binding [GO:0003677]; protein modification process [GO:0036211]; regulation of DNA-templated transcription [GO:0006355]
birA	A0A7M3AMT8	A0A7M3AMT8_PSEAI	birA IPC737_33295	Pseudomonas aeruginosa	ATP binding [GO:0005524]; biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077]; DNA binding [GO:0003677]; protein modification process [GO:0036211]; regulation of DNA-templated transcription [GO:0006355]
birA	A0A9P1R7C7	A0A9P1R7C7_PSEAI	birA PAERUG_P19_London_7_VIM_2_05_10_03278	Pseudomonas aeruginosa	ATP binding [GO:0005524]; biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077]; DNA binding [GO:0003677]; protein modification process [GO:0036211]; regulation of DNA-templated transcription [GO:0006355]
birA	A0AAQ3R287	A0AAQ3R287_PSEAI	birA L4V69_06935	Pseudomonas aeruginosa	
rpsB	A0A072ZPV8	A0A072ZPV8_PSEAI	rpsB CAZ10_16950 GNQ48_06145 GUL26_01875 IPC1295_18805 IPC737_19540 L4V69_10095 PAERUG_P19_London_7_VIM_2_05_10_03821	Pseudomonas aeruginosa	small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsB	A0A2R3IS58	A0A2R3IS58_PSEAI	rpsB CSB93_2635	Pseudomonas aeruginosa	small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsB	A0A367LXE3	A0A367LXE3_PSEAI	rpsB DT376_38655	Pseudomonas aeruginosa	small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsB	A0A367M1U9	A0A367M1U9_PSEAI	rpsB DT376_29670	Pseudomonas aeruginosa	small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
occP	A0A072ZJ89	A0A072ZJ89_PSEAI	occP CSB93_0712 DT376_12295 GNQ48_12080 GUL26_22805 IPC1295_11390 IPC737_04980 L4V69_35175 PAERUG_P19_London_7_VIM_2_05_10_06888	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
gloB	A0A0F6UE48	A0A0F6UE48_PSEAI	gloB gloB_2 CAZ10_25770 PAERUG_P19_London_7_VIM_2_05_10_06007	Pseudomonas aeruginosa	hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]
gloB	A0A2R3J0P3	A0A2R3J0P3_PSEAI	gloB CSB93_4729	Pseudomonas aeruginosa	hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]
gloB	A0A3M5DM72	A0A3M5DM72_PSEAI	gloB ALP65_01839	Pseudomonas aeruginosa	ABC-type zinc transporter activity [GO:0015633]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]
gloB	A0A509J8Z4	A0A509J8Z4_PSEAI	gloB GNQ48_00455	Pseudomonas aeruginosa	hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]
gloB	A0A5E9K8U9	A0A5E9K8U9_PSEAI	gloB GUL26_19725	Pseudomonas aeruginosa	hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]
gloB	A0A643J1E2	A0A643J1E2_PSEAI	gloB F7O97_14220	Pseudomonas aeruginosa	hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]
gloB	A0A6A9JWK9	A0A6A9JWK9_PSEAI	gloB GNQ20_05460	Pseudomonas aeruginosa	hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]
gloB	A0A7M3A2E4	A0A7M3A2E4_PSEAI	gloB IPC1295_05875	Pseudomonas aeruginosa	hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]
gloB	A0A7M3APT0	A0A7M3APT0_PSEAI	gloB IPC737_30025	Pseudomonas aeruginosa	hydroxyacylglutathione hydrolase activity [GO:0004416]; metal ion binding [GO:0046872]; methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione [GO:0019243]
gloB	A0AAQ3QUA3	A0AAQ3QUA3_PSEAI	gloB L4V69_21635	Pseudomonas aeruginosa	
ccmC	A0A0D7MKW1	A0A0D7MKW1_PSEAI	ccmC CSB93_5144	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
ccmC	A0A241XTV6	A0A241XTV6_PSEAI	ccmC CAZ10_08355	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
ccmC	A0A263PQP0	A0A263PQP0_PSEAI	ccmC GNQ48_02210 GUL26_07440 IPC1295_04075 IPC737_12275 L4V69_23425	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
ccmC	A0A367M0S4	A0A367M0S4_PSEAI	ccmC DT376_32575	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
ccmC	A0A9P1VY37	A0A9P1VY37_PSEAI	ccmC PAERUG_P19_London_7_VIM_2_05_10_04782	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
ccmC	Q8GQ94	Q8GQ94_PSEAI	ccmC GUL26_11340	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
xylB	A0A232B5Q3	A0A232B5Q3_PSEAI	xylB CAZ10_33605	Pseudomonas aeruginosa	ATP binding [GO:0005524]; D-xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]
xylB	A0A2R3J3H8	A0A2R3J3H8_PSEAI	xylB CSB93_4182	Pseudomonas aeruginosa	ATP binding [GO:0005524]; D-xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]
xylB	A0A509JP76	A0A509JP76_PSEAI	xylB GNQ48_24840	Pseudomonas aeruginosa	ATP binding [GO:0005524]; D-xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]
xylB	A0A5E5QSS0	A0A5E5QSS0_PSEAI	xylB TUEID40_00134	Pseudomonas aeruginosa	ATP binding [GO:0005524]; D-xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]
xylB	A0A643EJG3	A0A643EJG3_PSEAI	xylB F7R07_14820	Pseudomonas aeruginosa	ATP binding [GO:0005524]; D-xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]
xylB	A0A643IZY3	A0A643IZY3_PSEAI	xylB F7O97_24180	Pseudomonas aeruginosa	ATP binding [GO:0005524]; D-xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]
xylB	A0A6B1YHI7	A0A6B1YHI7_PSEAI	xylB GUL26_29840	Pseudomonas aeruginosa	ATP binding [GO:0005524]; D-xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]
xylB	A0A7M2ZUC3	A0A7M2ZUC3_PSEAI	xylB IPC1295_16895	Pseudomonas aeruginosa	ATP binding [GO:0005524]; D-xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]
xylB	A0A7M3APD1	A0A7M3APD1_PSEAI	xylB IPC737_30430	Pseudomonas aeruginosa	ATP binding [GO:0005524]; D-xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]
xylB	A0A9P1RDL8	A0A9P1RDL8_PSEAI	xylB PAERUG_P19_London_7_VIM_2_05_10_05850	Pseudomonas aeruginosa	ATP binding [GO:0005524]; D-xylulokinase activity [GO:0004856]; D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]
xylB	A0AAQ3LV77	A0AAQ3LV77_PSEAI	xylB L4V69_18320	Pseudomonas aeruginosa	
tpiA	A0A072ZJY4	A0A072ZJY4_PSEAI	tpiA ALP65_03477 DT376_06470 GNQ48_21235 GUL26_09920 IPC737_07165 L4V69_32990 PAERUG_P19_London_7_VIM_2_05_10_01494	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]
tpiA	A0A241XXD0	A0A241XXD0_PSEAI	tpiA CAZ10_02790	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]
tpiA	A0A2R3IWL7	A0A2R3IWL7_PSEAI	tpiA CSB93_0299	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]
tpiA	A0A6A9JYN7	A0A6A9JYN7_PSEAI	tpiA GNQ20_09245	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]
tpiA	A0A7M2ZZ60	A0A7M2ZZ60_PSEAI	tpiA IPC1295_06655	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]
surE	A0A069QFD8	A0A069QFD8_PSEAI	surE ALP65_02503 CAZ10_16795 DT376_26320 GNQ48_06300 GUL26_02030 IPC1295_18650 IPC737_19695 L4V69_10250 PAERUG_P19_London_7_VIM_2_05_10_03852	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; XMP 5'-nucleosidase activity [GO:0106411]
surE	A0A2R3IPH8	A0A2R3IPH8_PSEAI	surE CSB93_2666	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; XMP 5'-nucleosidase activity [GO:0106411]
surE	A0A6A9K7E8	A0A6A9K7E8_PSEAI	surE GNQ20_25950	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; XMP 5'-nucleosidase activity [GO:0106411]
cobI	A0A071KSC6	A0A071KSC6_PSEAI	cobI CAZ10_04785 GNQ48_10210 GUL26_16015 IPC1295_02355 L4V69_13990 PAERUG_P19_London_7_VIM_2_05_10_03957	Pseudomonas aeruginosa	precorrin-2 C20-methyltransferase activity [GO:0030788]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]
cobI	A0A2R3IY88	A0A2R3IY88_PSEAI	cobI CSB93_3501	Pseudomonas aeruginosa	precorrin-2 C20-methyltransferase activity [GO:0030788]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]
echA8	A0A5E5RAC0	A0A5E5RAC0_PSEAI	echA8 TUEID40_05957	Pseudomonas aeruginosa	enoyl-CoA hydratase activity [GO:0004300]
nadK	A0A071KS55	A0A071KS55_PSEAI	ppnK nadK CAZ10_03565 CSB93_3290 GUL26_15090 IPC1295_03320 IPC737_03790 L4V69_13040 PAERUG_P19_London_7_VIM_2_05_10_05426	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]
nadK	A0A0C6F141	A0A0C6F141_PSEAI	nadK GNQ48_14290	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]
lvr	A0A077JUV1	A0A077JUV1_PSEAI	lvr CCBH4851_00109 L4V69_17420	Pseudomonas aeruginosa	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase activity [GO:0047116]
lvr	A0A2U2Y1D3	A0A2U2Y1D3_PSEAI	benD lvr IPC1295_26715 PAERUG_P19_London_7_VIM_2_05_10_06476	Pseudomonas aeruginosa	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase activity [GO:0047116]
thiG	A0A069Q9R9	A0A069Q9R9_PSEAI	thiG CAZ10_33495 GNQ48_08015 GUL26_18665 IPC737_09920 L4V69_05280 PAERUG_P19_London_7_VIM_2_05_10_00987	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; sulfurtransferase activity [GO:0016783]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]
thiG	A0A2R3ILM8	A0A2R3ILM8_PSEAI	thiG CSB93_1672	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; sulfurtransferase activity [GO:0016783]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]
thiG	A0A3M5EP87	A0A3M5EP87_PSEAI	thiG ALP65_02433	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; thiazole synthase activity [GO:1990107]; thiamine diphosphate biosynthetic process [GO:0009229]
thiG	A0A643IUB1	A0A643IUB1_PSEAI	thiG F7O97_30590	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; thiazole synthase activity [GO:1990107]; thiamine diphosphate biosynthetic process [GO:0009229]
thiG	A0A7M2ZYS5	A0A7M2ZYS5_PSEAI	thiG IPC1295_09865	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; sulfurtransferase activity [GO:0016783]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]
xthA	A0A069QAR4	A0A069QAR4_PSEAI	xthA_1 xthA ALP65_02772 CAZ10_13780 CCBH4851_00140 GUL26_10645 PAERUG_P19_London_7_VIM_2_05_10_02665	Pseudomonas aeruginosa	DNA binding [GO:0003677]; double-stranded DNA 3'-5' DNA exonuclease activity [GO:0008311]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]
xthA	A0A081HGI3	A0A081HGI3_PSEAI	xthA DT376_18555 GNQ48_19650 L4V69_17265	Pseudomonas aeruginosa	DNA binding [GO:0003677]; double-stranded DNA 3'-5' DNA exonuclease activity [GO:0008311]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]
xthA	A0A6A9JY70	A0A6A9JY70_PSEAI	xthA GNQ20_01280	Pseudomonas aeruginosa	DNA binding [GO:0003677]; double-stranded DNA 3'-5' DNA exonuclease activity [GO:0008311]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]
ramA	A0A2R3J409	A0A2R3J409_PSEAI	ramA CSB93_2695	Pseudomonas aeruginosa	hydrolase activity [GO:0016787]
ubiE	A0A071KVS3	A0A071KVS3_PSEAI	ubiE_2 ubiE ALP65_03244 CAZ10_01135 DT376_16410 GNQ48_03965 GUL26_08070 IPC1295_08300 IPC737_05490 PAERUG_P19_London_7_VIM_2_05_10_01760	Pseudomonas aeruginosa	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity [GO:0008425]; demethylmenaquinone methyltransferase activity [GO:0043770]; S-adenosylmethionine:2-demethylmenaquinol methyltransferase activity [GO:0102094]; S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity [GO:0102955]; S-adenosylmethionine:2-demethylquinol-8 methyltransferase activity [GO:0102027]; aerobic respiration [GO:0009060]; menaquinone biosynthetic process [GO:0009234]; methylation [GO:0032259]
ubiE	A0A2R3ILS2	A0A2R3ILS2_PSEAI	ubiE CSB93_0625	Pseudomonas aeruginosa	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity [GO:0008425]; demethylmenaquinone methyltransferase activity [GO:0043770]; S-adenosylmethionine:2-demethylmenaquinol methyltransferase activity [GO:0102094]; S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity [GO:0102955]; S-adenosylmethionine:2-demethylquinol-8 methyltransferase activity [GO:0102027]; aerobic respiration [GO:0009060]; menaquinone biosynthetic process [GO:0009234]; methylation [GO:0032259]
ubiE	A0A643ECS7	A0A643ECS7_PSEAI	ubiE F7R07_27940	Pseudomonas aeruginosa	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity [GO:0008425]; demethylmenaquinone methyltransferase activity [GO:0043770]; S-adenosylmethionine:2-demethylmenaquinol methyltransferase activity [GO:0102094]; S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity [GO:0102955]; S-adenosylmethionine:2-demethylquinol-8 methyltransferase activity [GO:0102027]; aerobic respiration [GO:0009060]; menaquinone biosynthetic process [GO:0009234]; methylation [GO:0032259]
ubiE	A0AAQ3LK13	A0AAQ3LK13_PSEAI	ubiE L4V69_34605	Pseudomonas aeruginosa	
cysH	A0A0C7CX40	A0A0C7CX40_PSEAI	cysH ALP65_00766 CAZ10_29920 GNQ48_00770 GUL26_20450 IPC1295_05540 IPC737_29090 PAERUG_P19_London_7_VIM_2_05_10_03162	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]; cysteine biosynthetic process [GO:0019344]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]
cysH	A0A2R3IUZ6	A0A2R3IUZ6_PSEAI	cysH CSB93_4892	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; adenylyl-sulfate reductase (thioredoxin) activity [GO:0043866]; metal ion binding [GO:0046872]; phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]; cysteine biosynthetic process [GO:0019344]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]
cysH	A0A643EGX8	A0A643EGX8_PSEAI	cysH F7R07_17895	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; adenylyl-sulfate reductase (thioredoxin) activity [GO:0043866]; metal ion binding [GO:0046872]; phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]; cysteine biosynthetic process [GO:0019344]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]
cysH	A0A6A9JN72	A0A6A9JN72_PSEAI	cysH GNQ20_05775	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; adenylyl-sulfate reductase (thioredoxin) activity [GO:0043866]; metal ion binding [GO:0046872]; phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]; cysteine biosynthetic process [GO:0019344]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]
phnK	A0A077JSS4	A0A077JSS4_PSEAI	phnK GNQ48_13235 IPC737_16290 L4V69_11455	Pseudomonas aeruginosa	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; lyase activity [GO:0016829]; peptide transport [GO:0015833]
phnK	A0A080VKC5	A0A080VKC5_PSEAI	phnK CAZ10_20610 DT376_21640 GUL26_03210 PAERUG_P19_London_7_VIM_2_05_10_00604	Pseudomonas aeruginosa	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; lyase activity [GO:0016829]; peptide transport [GO:0015833]
phnK	A0A2R3IYE4	A0A2R3IYE4_PSEAI	phnK CSB93_2916	Pseudomonas aeruginosa	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; lyase activity [GO:0016829]
phnK	A0A2R4KQH4	A0A2R4KQH4_PSEAI	phnK MFLONPJD_00636	Pseudomonas aeruginosa	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]
phnK	A0A5E9KND3	A0A5E9KND3_PSEAI	phnK IPC1295_21790	Pseudomonas aeruginosa	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; lyase activity [GO:0016829]; peptide transport [GO:0015833]
phnK	A0A6A9K619	A0A6A9K619_PSEAI	phnK GNQ20_24625	Pseudomonas aeruginosa	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; lyase activity [GO:0016829]; peptide transport [GO:0015833]
bdhA	A0A087L8W0	A0A087L8W0_PSEAI	bdhA IPC1295_28395 PAERUG_P19_London_7_VIM_2_05_10_04903	Pseudomonas aeruginosa	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
bdhA	A0A241XFZ4	A0A241XFZ4_PSEAI	bdhA CAZ10_35165 L4V69_20655	Pseudomonas aeruginosa	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
bdhA	A0A2R3IQI3	A0A2R3IQI3_PSEAI	bdhA CSB93_4520	Pseudomonas aeruginosa	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
bdhA	Q6ZXQ2	Q6ZXQ2_PSEAI	bdhA	Pseudomonas aeruginosa	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
bdhA	Q6ZXQ5	Q6ZXQ5_PSEAI	bdhA	Pseudomonas aeruginosa	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
bdhA	Q6ZXQ6	Q6ZXQ6_PSEAI	bdhA	Pseudomonas aeruginosa	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
bdhA	Q6ZXR0	Q6ZXR0_PSEAI	bdhA	Pseudomonas aeruginosa	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
bdhA	Q6ZXR3	Q6ZXR3_PSEAI	bdhA	Pseudomonas aeruginosa	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
bdhA	Q6ZXR5	Q6ZXR5_PSEAI	bdhA	Pseudomonas aeruginosa	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
bdhA	Q6ZXR6	Q6ZXR6_PSEAI	bdhA	Pseudomonas aeruginosa	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
sdhB	A0A069Q082	A0A069Q082_PSEAI	sdhB ALP65_02775 CAZ10_28605 DT376_09795 GNQ48_01645 GUL26_21325 IPC1295_04650 IPC737_11440 L4V69_22865 PAERUG_P19_London_7_VIM_2_05_10_06876	Pseudomonas aeruginosa	2 iron, 2 sulfur cluster binding [GO:0051537]; 3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; succinate dehydrogenase (quinone) activity [GO:0008177]; tricarboxylic acid cycle [GO:0006099]
zupT	A0A5Q2XQ07	A0A5Q2XQ07_PSEAI	zupT PAERUG_P19_London_7_VIM_2_05_10_00712	Pseudomonas aeruginosa	membrane [GO:0016020]; metal ion transmembrane transporter activity [GO:0046873]; zinc ion transport [GO:0006829]
artJ	A0A2V3D742	A0A2V3D742_PSEAI	artJ CSB93_0713 DT376_12300 GNQ48_12085 GUL26_22800 IPC1295_11385 IPC737_04975 L4V69_35180 PAERUG_P19_London_7_VIM_2_05_10_06889	Pseudomonas aeruginosa	
caiD	A0A072ZHP9	A0A072ZHP9_PSEAI	caiD ALP65_00780 CAZ10_25810 GNQ48_00415 GUL26_19685 IPC1295_05915 IPC737_29985 L4V69_21595 PAERUG_P19_London_7_VIM_2_05_10_06015	Pseudomonas aeruginosa	isomerase activity [GO:0016853]; lyase activity [GO:0016829]; fatty acid beta-oxidation [GO:0006635]
ant1	A0A9P1VYP3	A0A9P1VYP3_PSEAI	ant1 PAERUG_P19_London_7_VIM_2_05_10_02906	Pseudomonas aeruginosa	adenylyltransferase activity [GO:0070566]; ATP binding [GO:0005524]; response to antibiotic [GO:0046677]
srlR	A0A9P1VYN1	A0A9P1VYN1_PSEAI	srlR PAERUG_P19_London_7_VIM_2_05_10_02876	Pseudomonas aeruginosa	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
phnV	A0A069Q7Q6	A0A069Q7Q6_PSEAI	phnV ALP65_100027 CAZ10_22435 DT376_09935 GNQ48_21920 GUL26_03890 IPC1295_28970 L4V69_12180 PAERUG_P19_London_7_VIM_2_05_10_04062	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
mtgA	A0A0D6FJE7	A0A0D6FJE7_PSEAI	mtgA pbpG_1 CAZ10_33480 GNQ48_08030 GUL26_18680 IPC1295_09880 IPC737_09905 PAERUG_P19_London_7_VIM_2_05_10_00984	Pseudomonas aeruginosa	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; pentosyltransferase activity [GO:0016763]; peptidoglycan glycosyltransferase activity [GO:0008955]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
mtgA	A0A2R3IPH4	A0A2R3IPH4_PSEAI	mtgA CSB93_1669	Pseudomonas aeruginosa	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; pentosyltransferase activity [GO:0016763]; peptidoglycan glycosyltransferase activity [GO:0008955]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
mtgA	A0A367M372	A0A367M372_PSEAI	mtgA DT376_26535	Pseudomonas aeruginosa	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; pentosyltransferase activity [GO:0016763]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
mtgA	A0A367MC68	A0A367MC68_PSEAI	mtgA DT376_11310	Pseudomonas aeruginosa	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; pentosyltransferase activity [GO:0016763]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
