From	Entry	Entry Name	Gene Names	Organism	Gene Ontology (GO)
glnQ	A0A2A6LPQ3	A0A2A6LPQ3_RHIFR	glnQ CO661_28655	Rhizobium fredii (Sinorhizobium fredii)	ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
glnQ	A0A2A6LQS5	A0A2A6LQS5_RHIFR	glnQ CO661_28600 GHK48_28370	Rhizobium fredii (Sinorhizobium fredii)	ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
glnQ	A0A2A6LWK1	A0A2A6LWK1_RHIFR	glnQ CO661_16980	Rhizobium fredii (Sinorhizobium fredii)	ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
glnQ	A0A2L0HBD7	A0A2L0HBD7_RHIFR	glnQ NXT3_PB00149	Rhizobium fredii (Sinorhizobium fredii)	ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
hisH	A0A2A6LUY0	A0A2A6LUY0_RHIFR	hisH CO661_21310 GHK48_25580	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; glutaminase activity [GO:0004359]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; glutamine metabolic process [GO:0006541]; L-histidine biosynthetic process [GO:0000105]
hisH	A0A2L0GZK3	A0A2L0GZK3_RHIFR	hisH NXT3_CH00051	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; glutaminase activity [GO:0004359]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; glutamine metabolic process [GO:0006541]; L-histidine biosynthetic process [GO:0000105]
bioS	A0A2L0H4R8	A0A2L0H4R8_RHIFR	bioS NXT3_CH01601	Rhizobium fredii (Sinorhizobium fredii)	
tal	A0A2A6LN13	A0A2A6LN13_RHIFR	fsa tal CO661_33790 GHK48_21110 GHK48_31840 GHK48_31875 GHK48_31910	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; aldehyde-lyase activity [GO:0016832]; transaldolase activity [GO:0004801]; carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]
tal	A0A2A6M0T2	A0A2A6M0T2_RHIFR	fsa tal CO661_09605	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; aldehyde-lyase activity [GO:0016832]; transaldolase activity [GO:0004801]; carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]
tal	A0A2L0HA60	A0A2L0HA60_RHIFR	tal NXT3_CH03545	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; aldehyde-lyase activity [GO:0016832]; transaldolase activity [GO:0004801]; carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]
tal	A0A844ADA7	A0A844ADA7_RHIFR	fsa tal GHK48_20090	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; aldehyde-lyase activity [GO:0016832]; transaldolase activity [GO:0004801]; carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]
msrA	A0A2A6LR72	A0A2A6LR72_RHIFR	msrA CO661_26880	Rhizobium fredii (Sinorhizobium fredii)	L-methionine:thioredoxin-disulfide S-oxidoreductase activity [GO:0033744]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; protein modification process [GO:0036211]
msrA	A0A2A6M0G0	A0A2A6M0G0_RHIFR	msrA CO661_09685	Rhizobium fredii (Sinorhizobium fredii)	L-methionine:thioredoxin-disulfide S-oxidoreductase activity [GO:0033744]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; protein modification process [GO:0036211]
msrA	A0A2A6M0Z6	A0A2A6M0Z6_RHIFR	msrA CO661_08285 GHK48_30710	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; L-methionine-(S)-S-oxide reductase activity [GO:0036456]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; cellular response to oxidative stress [GO:0034599]; protein modification process [GO:0036211]
msrA	A0A2L0H005	A0A2L0H005_RHIFR	msrA-1 msrA NXT3_CH00190	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; L-methionine-(S)-S-oxide reductase activity [GO:0036456]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; cellular response to oxidative stress [GO:0034599]; protein modification process [GO:0036211]
msrA	A0A2L0H8F7	A0A2L0H8F7_RHIFR	msrA-2 msrA NXT3_CH03200	Rhizobium fredii (Sinorhizobium fredii)	L-methionine:thioredoxin-disulfide S-oxidoreductase activity [GO:0033744]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; protein modification process [GO:0036211]
msrA	A0A2L0HBG7	A0A2L0HBG7_RHIFR	msrA-3 msrA NXT3_CH03562	Rhizobium fredii (Sinorhizobium fredii)	L-methionine:thioredoxin-disulfide S-oxidoreductase activity [GO:0033744]; peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; protein modification process [GO:0036211]
msrA	A0A844A5E6	A0A844A5E6_RHIFR	msrA GHK48_00450	Rhizobium fredii (Sinorhizobium fredii)	peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; protein modification process [GO:0036211]
msrA	A0A844AEV9	A0A844AEV9_RHIFR	msrA GHK48_19575	Rhizobium fredii (Sinorhizobium fredii)	peptide-methionine (S)-S-oxide reductase activity [GO:0008113]; protein modification process [GO:0036211]
engB	A0A2A6LPE5	A0A2A6LPE5_RHIFR	engB CO661_30590 GHK48_22405	Rhizobium fredii (Sinorhizobium fredii)	GTP binding [GO:0005525]; metal ion binding [GO:0046872]; division septum assembly [GO:0000917]
engB	A0A2L0H0R1	A0A2L0H0R1_RHIFR	engB NXT3_CH00435	Rhizobium fredii (Sinorhizobium fredii)	GTP binding [GO:0005525]; metal ion binding [GO:0046872]; division septum assembly [GO:0000917]
ccmB	A0A2A6M105	A0A2A6M105_RHIFR	ccmB CO661_10225	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
ccmB	A0A2L0H9P2	A0A2L0H9P2_RHIFR	ccmB cycW NXT3_CH03669	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
ccmB	A0A844ABG2	A0A844ABG2_RHIFR	ccmB GHK48_19095	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
rimM	A0A2A6M0W5	A0A2A6M0W5_RHIFR	rimM CO661_10155 GHK48_19165	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; ribosome [GO:0005840]; ribosome binding [GO:0043022]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]
rimM	A0A2L0H9V6	A0A2L0H9V6_RHIFR	rimM NXT3_CH03683	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; ribosome [GO:0005840]; ribosome binding [GO:0043022]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]
tcyB	A0A2L0H9T1	A0A2L0H9T1_RHIFR	tcyB NXT3_CH03711	Rhizobium fredii (Sinorhizobium fredii)	ATP-binding cassette (ABC) transporter complex [GO:0043190]; L-cystine transmembrane transporter activity [GO:0015184]
gmk	A0A2A6LPQ4	A0A2A6LPQ4_RHIFR	gmk CO661_30105 GHK48_02945	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; guanylate kinase activity [GO:0004385]
gmk	A0A2L0H2U7	A0A2L0H2U7_RHIFR	gmk NXT3_CH01186	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; guanylate kinase activity [GO:0004385]
mobA	A0A2A6M3E0	A0A2A6M3E0_RHIFR	mobA CO661_05320	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; molybdenum cofactor guanylyltransferase activity [GO:0061603]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]
mobA	A0A2L0H574	A0A2L0H574_RHIFR	mobA NXT3_CH02066	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; molybdenum cofactor guanylyltransferase activity [GO:0061603]; bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process [GO:1902758]
mobA	A0A844A5B3	A0A844A5B3_RHIFR	mobA GHK48_08200	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; guanylyltransferase activity [GO:0070568]; metal ion binding [GO:0046872]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]
nthB	A0A2A6LQ85	A0A2A6LQ85_RHIFR	nthB CO661_29030	Rhizobium fredii (Sinorhizobium fredii)	indole-3-acetonitrile nitrile hydratase activity [GO:0080109]; transition metal ion binding [GO:0046914]
nthB	A0A2L0H5Y8	A0A2L0H5Y8_RHIFR	nthB NXT3_CH02338	Rhizobium fredii (Sinorhizobium fredii)	indole-3-acetonitrile nitrile hydratase activity [GO:0080109]; transition metal ion binding [GO:0046914]
nthB	A0A844AAR6	A0A844AAR6_RHIFR	nthB GHK48_18615	Rhizobium fredii (Sinorhizobium fredii)	indole-3-acetonitrile nitrile hydratase activity [GO:0080109]; transition metal ion binding [GO:0046914]
purN	A0A2A6LZF0	A0A2A6LZF0_RHIFR	purN CO661_13075	Rhizobium fredii (Sinorhizobium fredii)	cytosol [GO:0005829]; phosphoribosylglycinamide formyltransferase activity [GO:0004644]; 'de novo' IMP biosynthetic process [GO:0006189]
purN	A0A2L0H301	A0A2L0H301_RHIFR	purN NXT3_CH01220	Rhizobium fredii (Sinorhizobium fredii)	phosphoribosylglycinamide formyltransferase activity [GO:0004644]; 'de novo' IMP biosynthetic process [GO:0006189]
purN	A0A844ABU0	A0A844ABU0_RHIFR	purN GHK48_16285	Rhizobium fredii (Sinorhizobium fredii)	phosphoribosylglycinamide formyltransferase activity [GO:0004644]; 'de novo' IMP biosynthetic process [GO:0006189]
glnP	A0A2L0HDI7	A0A2L0HDI7_RHIFR	glnP NXT3_PB00148	Rhizobium fredii (Sinorhizobium fredii)	ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]
metI	A0A2A6LZW8	A0A2A6LZW8_RHIFR	metI CO661_10780 GHK48_16965	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
metI	A0A2L0H7F6	A0A2L0H7F6_RHIFR	metI NXT3_CH02873	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
gph	A0A2A6M4J9	A0A2A6M4J9_RHIFR	gph CO661_05265	Rhizobium fredii (Sinorhizobium fredii)	metal ion binding [GO:0046872]; phosphoglycolate phosphatase activity [GO:0008967]; carbohydrate metabolic process [GO:0005975]; glycolate biosynthetic process [GO:0046295]
gph	A0A2L0H566	A0A2L0H566_RHIFR	gph NXT3_CH02055	Rhizobium fredii (Sinorhizobium fredii)	metal ion binding [GO:0046872]; phosphoglycolate phosphatase activity [GO:0008967]; carbohydrate metabolic process [GO:0005975]; glycolate biosynthetic process [GO:0046295]
tatB	A0A2A6LU13	A0A2A6LU13_RHIFR	tatB CO661_21970 GHK48_12055	Rhizobium fredii (Sinorhizobium fredii)	TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]
tatB	A0A2L0H418	A0A2L0H418_RHIFR	tatB NXT3_CH01596	Rhizobium fredii (Sinorhizobium fredii)	TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]
ftcR	A0A2L0H377	A0A2L0H377_RHIFR	ftcR NXT3_CH00666	Rhizobium fredii (Sinorhizobium fredii)	DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]
purQ	A0A2A6M3I3	A0A2A6M3I3_RHIFR	purQ CO661_04890	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]
purQ	A0A2L0H548	A0A2L0H548_RHIFR	purQ NXT3_CH01982	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutaminase activity [GO:0004359]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]
purQ	A0A844A7W3	A0A844A7W3_RHIFR	purQ GHK48_07765	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]
tlpA	A0A2L0H868	A0A2L0H868_RHIFR	tlpA NXT3_CH03118	Rhizobium fredii (Sinorhizobium fredii)	disulfide oxidoreductase activity [GO:0015036]; cytochrome complex assembly [GO:0017004]
bioM	A0A2L0H1Z1	A0A2L0H1Z1_RHIFR	bioM NXT3_CH00898	Rhizobium fredii (Sinorhizobium fredii)	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]
rpe	A0A2A6LPZ3	A0A2A6LPZ3_RHIFR	rpe CO661_27565	Rhizobium fredii (Sinorhizobium fredii)	D-ribulose-phosphate 3-epimerase activity [GO:0004750]; metal ion binding [GO:0046872]; pentose catabolic process [GO:0019323]; pentose-phosphate shunt [GO:0006098]
rpe	A0A2A6LRX7	A0A2A6LRX7_RHIFR	rpe CO661_23815 GHK48_29770	Rhizobium fredii (Sinorhizobium fredii)	D-ribulose-phosphate 3-epimerase activity [GO:0004750]; metal ion binding [GO:0046872]; pentose catabolic process [GO:0019323]; pentose-phosphate shunt [GO:0006098]
rpe	A0A2L0H6Q9	A0A2L0H6Q9_RHIFR	rpe cbbE NXT3_CH01882	Rhizobium fredii (Sinorhizobium fredii)	D-ribulose-phosphate 3-epimerase activity [GO:0004750]; metal ion binding [GO:0046872]; pentose catabolic process [GO:0019323]; pentose-phosphate shunt [GO:0006098]
rpe	A0A844ARJ1	A0A844ARJ1_RHIFR	rpe GHK48_33075	Rhizobium fredii (Sinorhizobium fredii)	D-ribulose-phosphate 3-epimerase activity [GO:0004750]; metal ion binding [GO:0046872]; pentose catabolic process [GO:0019323]; pentose-phosphate shunt [GO:0006098]
phoB	A0A2A6LU35	A0A2A6LU35_RHIFR	phoB CO661_20700 GHK48_22145	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; phosphorelay response regulator activity [GO:0000156]; phosphate ion transport [GO:0006817]; regulation of DNA-templated transcription [GO:0006355]
phoB	A0A2L0H0T7	A0A2L0H0T7_RHIFR	phoB NXT3_CH00484	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; phosphorelay response regulator activity [GO:0000156]; phosphate ion transport [GO:0006817]; regulation of DNA-templated transcription [GO:0006355]
rplC	A0A2A6LUM7	A0A2A6LUM7_RHIFR	rplC CO661_20110 GHK48_09305	Rhizobium fredii (Sinorhizobium fredii)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rplC	A0A2L0H492	A0A2L0H492_RHIFR	rplC NXT3_CH01419	Rhizobium fredii (Sinorhizobium fredii)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
bluB	A0A2A6M340	A0A2A6M340_RHIFR	bluB CO661_05215	Rhizobium fredii (Sinorhizobium fredii)	oxidoreductase activity [GO:0016491]
bluB	A0A2L0H555	A0A2L0H555_RHIFR	bluB NXT3_CH02045	Rhizobium fredii (Sinorhizobium fredii)	oxidoreductase activity [GO:0016491]
bluB	A0A844A5L9	A0A844A5L9_RHIFR	bluB GHK48_08095	Rhizobium fredii (Sinorhizobium fredii)	oxidoreductase activity [GO:0016491]
glxR	A0A2L0HE29	A0A2L0HE29_RHIFR	glxR garR NXT3_PC00590	Rhizobium fredii (Sinorhizobium fredii)	2-hydroxy-3-oxopropionate reductase activity [GO:0008679]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glyoxylate metabolic process [GO:0046487]; organic acid catabolic process [GO:0016054]
glxR	A0A844ABL7	A0A844ABL7_RHIFR	glxR GHK48_14530	Rhizobium fredii (Sinorhizobium fredii)	2-hydroxy-3-oxopropionate reductase activity [GO:0008679]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glyoxylate metabolic process [GO:0046487]; organic acid catabolic process [GO:0016054]
pyrF	A0A2A6M2F7	A0A2A6M2F7_RHIFR	pyrF CO661_09020 GHK48_06420	Rhizobium fredii (Sinorhizobium fredii)	orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]
pyrF	A0A2L0H0B9	A0A2L0H0B9_RHIFR	pyrF NXT3_CH00315	Rhizobium fredii (Sinorhizobium fredii)	orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]
trmB	A0A2A6LS15	A0A2A6LS15_RHIFR	trmB CO661_26110 GHK48_22560	Rhizobium fredii (Sinorhizobium fredii)	tRNA (guanine(46)-N7)-methyltransferase activity [GO:0008176]
trmB	A0A2L0H0Q8	A0A2L0H0Q8_RHIFR	trmB NXT3_CH00407	Rhizobium fredii (Sinorhizobium fredii)	tRNA (guanine(46)-N7)-methyltransferase activity [GO:0008176]
psd	A0A2A6LQ17	A0A2A6LQ17_RHIFR	psd CO661_30225 GHK48_03070	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; phosphatidylserine decarboxylase activity [GO:0004609]; phosphatidylethanolamine biosynthetic process [GO:0006646]
psd	A0A2L0H2U6	A0A2L0H2U6_RHIFR	psd NXT3_CH01163	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; phosphatidylserine decarboxylase activity [GO:0004609]; phosphatidylethanolamine biosynthetic process [GO:0006646]
rplA	A0A2A6LML0	A0A2A6LML0_RHIFR	rplA CO661_32395 GHK48_15010	Rhizobium fredii (Sinorhizobium fredii)	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; regulation of translation [GO:0006417]; translation [GO:0006412]
rplA	A0A2L0H3D3	A0A2L0H3D3_RHIFR	rplA NXT3_CH01408	Rhizobium fredii (Sinorhizobium fredii)	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; regulation of translation [GO:0006417]; translation [GO:0006412]
ctrA	A0A2L0H8K6	A0A2L0H8K6_RHIFR	ctrA NXT3_CH03224	Rhizobium fredii (Sinorhizobium fredii)	DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]
modB	A0A2A6LYN4	A0A2A6LYN4_RHIFR	modB CO661_10585 GHK48_17160	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; molybdate ion transmembrane transporter activity [GO:0015098]
modB	A0A2L0H7Q7	A0A2L0H7Q7_RHIFR	modB NXT3_CH02912	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; molybdate ion transmembrane transporter activity [GO:0015098]
cusR	A0A2L0H2D0	A0A2L0H2D0_RHIFR	cusR NXT3_CH01046	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]
nanR	A0A2L0HGL2	A0A2L0HGL2_RHIFR	nanR NXT3_PC01395	Rhizobium fredii (Sinorhizobium fredii)	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
nanR	A0A844AF51	A0A844AF51_RHIFR	nanR GHK48_17915	Rhizobium fredii (Sinorhizobium fredii)	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
tmk	A0A2A6M3S3	A0A2A6M3S3_RHIFR	tmk CO661_04785 GHK48_07720	Rhizobium fredii (Sinorhizobium fredii)	ATP binding [GO:0005524]; thymidylate kinase activity [GO:0004798]; dTDP biosynthetic process [GO:0006233]; dTTP biosynthetic process [GO:0006235]
tmk	A0A2L0H4Y3	A0A2L0H4Y3_RHIFR	tmk NXT3_CH01972	Rhizobium fredii (Sinorhizobium fredii)	ATP binding [GO:0005524]; thymidylate kinase activity [GO:0004798]; dTDP biosynthetic process [GO:0006233]; dTTP biosynthetic process [GO:0006235]
thiQ	A0A2A6M058	A0A2A6M058_RHIFR	thiQ CO661_10350	Rhizobium fredii (Sinorhizobium fredii)	membrane [GO:0016020]; ABC-type thiamine transporter activity [GO:0048502]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
thiQ	A0A2L0H9R1	A0A2L0H9R1_RHIFR	thiQ NXT3_CH03691	Rhizobium fredii (Sinorhizobium fredii)	ABC-type thiamine transporter activity [GO:0048502]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
thiQ	A0A844AE24	A0A844AE24_RHIFR	thiQ GHK48_18970	Rhizobium fredii (Sinorhizobium fredii)	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; thiamine transmembrane transport [GO:0071934]
phnL	A0A2A6M4W6	A0A2A6M4W6_RHIFR	phnL CO661_02775	Rhizobium fredii (Sinorhizobium fredii)	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; lyase activity [GO:0016829]
phnL	A0A2L0HE16	A0A2L0HE16_RHIFR	phnL NXT3_PC00523	Rhizobium fredii (Sinorhizobium fredii)	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
phnL	A0A844AAM2	A0A844AAM2_RHIFR	phnL GHK48_14195	Rhizobium fredii (Sinorhizobium fredii)	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; lyase activity [GO:0016829]
flgH	A0A2A6LSG9	A0A2A6LSG9_RHIFR	flgH CO661_23065 GHK48_21395	Rhizobium fredii (Sinorhizobium fredii)	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]; cell outer membrane [GO:0009279]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]
flgH	A0A2L0H1E7	A0A2L0H1E7_RHIFR	flgH NXT3_CH00654	Rhizobium fredii (Sinorhizobium fredii)	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]; cell outer membrane [GO:0009279]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]
phoU	A0A2A6LV22	A0A2A6LV22_RHIFR	phoU CO661_20705 GHK48_22150	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; intracellular phosphate ion homeostasis [GO:0030643]; negative regulation of phosphate metabolic process [GO:0045936]; phosphate ion transport [GO:0006817]
phoU	A0A2L0H0W5	A0A2L0H0W5_RHIFR	phoU NXT3_CH00483	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; intracellular phosphate ion homeostasis [GO:0030643]; negative regulation of phosphate metabolic process [GO:0045936]; phosphate ion transport [GO:0006817]
rpsC	A0A2A6LV93	A0A2A6LV93_RHIFR	rpsC CO661_20080 GHK48_09275	Rhizobium fredii (Sinorhizobium fredii)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsC	A0A2L0H3I1	A0A2L0H3I1_RHIFR	rpsC NXT3_CH01425	Rhizobium fredii (Sinorhizobium fredii)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
pth	A0A2A6LMP2	A0A2A6LMP2_RHIFR	pth CO661_32730	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; aminoacyl-tRNA hydrolase activity [GO:0004045]; translation [GO:0006412]
pth	A0A2L0H7G9	A0A2L0H7G9_RHIFR	pth NXT3_CH02571	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; aminoacyl-tRNA hydrolase activity [GO:0004045]; translation [GO:0006412]
pth	A0A844AF65	A0A844AF65_RHIFR	pth GHK48_21000	Rhizobium fredii (Sinorhizobium fredii)	cytoplasm [GO:0005737]; aminoacyl-tRNA hydrolase activity [GO:0004045]; translation [GO:0006412]
tolQ	A0A2A6M0B2	A0A2A6M0B2_RHIFR	tolQ CO661_11625	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; bacteriocin transport [GO:0043213]; cell division [GO:0051301]
tolQ	A0A2L0H8I6	A0A2L0H8I6_RHIFR	tolQ-2 exbB-2 tolQ NXT3_CH03248	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; bacteriocin transport [GO:0043213]; cell division [GO:0051301]
tolQ	A0A844A3W1	A0A844A3W1_RHIFR	tolQ GHK48_02280	Rhizobium fredii (Sinorhizobium fredii)	plasma membrane [GO:0005886]; bacteriocin transport [GO:0043213]; cell division [GO:0051301]
rph	A0A2A6LRM4	A0A2A6LRM4_RHIFR	rph CO661_26310 GHK48_22760	Rhizobium fredii (Sinorhizobium fredii)	3'-5'-RNA exonuclease activity [GO:0000175]; tRNA binding [GO:0000049]; tRNA nucleotidyltransferase activity [GO:0009022]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]
rph	A0A2L0H0N5	A0A2L0H0N5_RHIFR	rph NXT3_CH00368	Rhizobium fredii (Sinorhizobium fredii)	3'-5'-RNA exonuclease activity [GO:0000175]; tRNA binding [GO:0000049]; tRNA nucleotidyltransferase activity [GO:0009022]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]
sfsA	A0A2A6LUI1	A0A2A6LUI1_RHIFR	sfsA CO661_21735	Rhizobium fredii (Sinorhizobium fredii)	DNA binding [GO:0003677]
sfsA	A0A2L0H406	A0A2L0H406_RHIFR	sfsA NXT3_CH01620	Rhizobium fredii (Sinorhizobium fredii)	DNA binding [GO:0003677]
sfsA	A0A844ABP0	A0A844ABP0_RHIFR	sfsA GHK48_12295	Rhizobium fredii (Sinorhizobium fredii)	DNA binding [GO:0003677]
