From	Entry	Entry Name	Gene Names	Organism	Gene Ontology (GO)
ccmC	A0A508WY15	A0A508WY15_9HYPH	ccmC EMEDMD4_380024	Sinorhizobium medicae	plasma membrane [GO:0005886]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
tpiA	A0A508WR81	A0A508WR81_9HYPH	tpiA EMEDMD4_130051	Sinorhizobium medicae	cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]
surE	A0A508WSK6	A0A508WSK6_9HYPH	surE EMEDMD4_150103	Sinorhizobium medicae	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; XMP 5'-nucleosidase activity [GO:0106411]
surE	A0A6G1WV06	A0A6G1WV06_9HYPH	surE GHJ91_31680	Sinorhizobium medicae	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; XMP 5'-nucleosidase activity [GO:0106411]
gdh	A0A508WYI5	A0A508WYI5_9HYPH	gdh EMEDMD4_400003	Sinorhizobium medicae	glutamate dehydrogenase (NAD+) activity [GO:0004352]; glutamate catabolic process to 2-oxoglutarate [GO:0019551]
ssuB	A0A508X1L9	A0A508X1L9_9HYPH	ssuB EMEDMD4_520046	Sinorhizobium medicae	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
nadK	A0A508WQX5	A0A508WQX5_9HYPH	nadK EMEDMD4_100174	Sinorhizobium medicae	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]
nadK	A0A6G1WD34	A0A6G1WD34_9HYPH	nadK GHJ91_00045	Sinorhizobium medicae	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]
polS	A0A508WXE3	A0A508WXE3_9HYPH	polS EMEDMD4_280006	Sinorhizobium medicae	L-iditol 2-dehydrogenase (NAD+) activity [GO:0003939]
thiG	A0A508X2B0	A0A508X2B0_9HYPH	thiG EMEDMD4_510083	Sinorhizobium medicae	cytoplasm [GO:0005737]; thiazole synthase activity [GO:1990107]; thiamine diphosphate biosynthetic process [GO:0009229]
thiG	A0A6G1WHQ1	A0A6G1WHQ1_9HYPH	thiG GHJ91_08535	Sinorhizobium medicae	cytoplasm [GO:0005737]; sulfurtransferase activity [GO:0016783]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]
metQ	A0A508WXX2	A0A508WXX2_9HYPH	metQ EMEDMD4_320042	Sinorhizobium medicae	membrane [GO:0016020]
hisF	A0A508WYE6	A0A508WYE6_9HYPH	hisF EMEDMD4_420071	Sinorhizobium medicae	cytoplasm [GO:0005737]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; L-histidine biosynthetic process [GO:0000105]
bdhA	A0A508X2I3	A0A508X2I3_9HYPH	bdhA EMEDMD4_560025	Sinorhizobium medicae	3-hydroxybutyrate dehydrogenase activity [GO:0003858]
phnK	A0A508X1S6	A0A508X1S6_9HYPH	phnK EMEDMD4_520062	Sinorhizobium medicae	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; lyase activity [GO:0016829]
sdhB	A0A508X2Z6	A0A508X2Z6_9HYPH	sdhB EMEDMD4_370066	Sinorhizobium medicae	2 iron, 2 sulfur cluster binding [GO:0051537]; 3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; succinate dehydrogenase (quinone) activity [GO:0008177]; tricarboxylic acid cycle [GO:0006099]
recO	A0A508X9B8	A0A508X9B8_9HYPH	recO EMEDMD4_90147	Sinorhizobium medicae	DNA recombination [GO:0006310]; DNA repair [GO:0006281]
artJ	A0A508X1X2	A0A508X1X2_9HYPH	artJ EMEDMD4_530025	Sinorhizobium medicae	
caiD	A0A508X0E1	A0A508X0E1_9HYPH	caiD EMEDMD4_270057	Sinorhizobium medicae	lyase activity [GO:0016829]; fatty acid beta-oxidation [GO:0006635]
modA	A0A508WY11	A0A508WY11_9HYPH	modA EMEDMD4_330024	Sinorhizobium medicae	metal ion binding [GO:0046872]; molybdate ion transport [GO:0015689]
modA	A0A6G1WF74	A0A6G1WF74_9HYPH	modA GHJ91_04185	Sinorhizobium medicae	metal ion binding [GO:0046872]; molybdate ion transport [GO:0015689]
udh	A0A508X3H7	A0A508X3H7_9HYPH	udh EMEDMD4_440014	Sinorhizobium medicae	uronate dehydrogenase activity [GO:0050388]
paaC	A0A508X762	A0A508X762_9HYPH	paaC EMEDMD4_510060	Sinorhizobium medicae	cytosol [GO:0005829]; phenylacetate catabolic process [GO:0010124]
paaC	A0A6G1WHM7	A0A6G1WHM7_9HYPH	paaC GHJ91_08645	Sinorhizobium medicae	cytosol [GO:0005829]; phenylacetate catabolic process [GO:0010124]
maiA	A0A508WXL2	A0A508WXL2_9HYPH	maiA EMEDMD4_340002	Sinorhizobium medicae	cytoplasm [GO:0005737]; glutathione transferase activity [GO:0004364]; maleylacetoacetate isomerase activity [GO:0016034]; glutathione metabolic process [GO:0006749]; L-phenylalanine catabolic process [GO:0006559]
fadB	A0A508WN18	A0A508WN18_9HYPH	fadB EMEDMD4_10026	Sinorhizobium medicae	enoyl-CoA hydratase activity [GO:0004300]
flgG	A0A508WY65	A0A508WY65_9HYPH	flgG EMEDMD4_40073	Sinorhizobium medicae	bacterial-type flagellum basal body, distal rod [GO:0009426]; bacterial-type flagellum-dependent cell motility [GO:0071973]
hmuV	A0A508X0H3	A0A508X0H3_9HYPH	hmuV EMEDMD4_270239	Sinorhizobium medicae	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
ydcV	A0A508WVD0	A0A508WVD0_9HYPH	ydcV EMEDMD4_270070	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
parA	A0A508X327	A0A508X327_9HYPH	parA EMEDMD4_420009	Sinorhizobium medicae	
thyA	A0A508WUS9	A0A508WUS9_9HYPH	thyA EMEDMD4_240057	Sinorhizobium medicae	cytosol [GO:0005829]; thymidylate synthase activity [GO:0004799]; dTMP biosynthetic process [GO:0006231]; dTTP biosynthetic process [GO:0006235]; methylation [GO:0032259]
phyR	A0A508X0Y3	A0A508X0Y3_9HYPH	phyR EMEDMD4_270247	Sinorhizobium medicae	phosphorelay signal transduction system [GO:0000160]
phyR	A0A508X0Y8	A0A508X0Y8_9HYPH	phyR EMEDMD4_50081	Sinorhizobium medicae	phosphorelay signal transduction system [GO:0000160]
punA	A0A508X4I1	A0A508X4I1_9HYPH	punA EMEDMD4_440037	Sinorhizobium medicae	cytoplasm [GO:0005737]; purine-nucleoside phosphorylase activity [GO:0004731]; nucleoside metabolic process [GO:0009116]
cysH	A0A508X7D1	A0A508X7D1_9HYPH	cysH EMEDMD4_70164	Sinorhizobium medicae	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; adenylyl-sulfate reductase (thioredoxin) activity [GO:0043866]; metal ion binding [GO:0046872]; phosphoadenylyl-sulfate reductase (thioredoxin) activity [GO:0004604]; cysteine biosynthetic process [GO:0019344]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]
suhB	A0A508WX38	A0A508WX38_9HYPH	suhB EMEDMD4_310134	Sinorhizobium medicae	inositol monophosphate 1-phosphatase activity [GO:0008934]; inositol monophosphate 3-phosphatase activity [GO:0052832]; inositol monophosphate 4-phosphatase activity [GO:0052833]; metal ion binding [GO:0046872]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]
cobK	A0A508X1J2	A0A508X1J2_9HYPH	cobK EMEDMD4_330017	Sinorhizobium medicae	precorrin-6A reductase activity [GO:0016994]; cobalamin biosynthetic process [GO:0009236]
hpcH	A0A508WYB5	A0A508WYB5_9HYPH	hpcH EMEDMD4_420031	Sinorhizobium medicae	cytoplasm [GO:0005737]; 2,4-dihydroxyhept-2-ene-1,7-dioate aldolase activity [GO:0018802]; aldehyde-lyase activity [GO:0016832]; metal ion binding [GO:0046872]; phenylacetate catabolic process [GO:0010124]
iolB	A0A508WN38	A0A508WN38_9HYPH	iolB EMEDMD4_10010	Sinorhizobium medicae	5-deoxy-D-glucuronate isomerase activity [GO:0102482]; glucuronate isomerase activity [GO:0008880]; inositol catabolic process [GO:0019310]
thiD	A0A508X4Z7	A0A508X4Z7_9HYPH	thiD EMEDMD4_620069	Sinorhizobium medicae	hydroxymethylpyrimidine kinase activity [GO:0008902]; phosphomethylpyrimidine kinase activity [GO:0008972]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]
thiD	A0A6G1WJJ9	A0A6G1WJJ9_9HYPH	thiD GHJ91_12250	Sinorhizobium medicae	hydroxymethylpyrimidine kinase activity [GO:0008902]; phosphomethylpyrimidine kinase activity [GO:0008972]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]
linX	A0A508WUU1	A0A508WUU1_9HYPH	linX EMEDMD4_170062	Sinorhizobium medicae	oxidoreductase activity [GO:0016491]
fabI	A0A508WZC1	A0A508WZC1_9HYPH	fabI EMEDMD4_440153	Sinorhizobium medicae	enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; fatty acid biosynthetic process [GO:0006633]
fabI	A0A508X9I4	A0A508X9I4_9HYPH	fabI EMEDMD4_70113	Sinorhizobium medicae	enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; fatty acid biosynthetic process [GO:0006633]
fabI	A0A6G1WRB8	A0A6G1WRB8_9HYPH	fabI GHJ91_24755	Sinorhizobium medicae	enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; fatty acid biosynthetic process [GO:0006633]
uppP	A0A508X553	A0A508X553_9HYPH	uppP EMEDMD4_460012	Sinorhizobium medicae	plasma membrane [GO:0005886]; undecaprenyl-diphosphatase activity [GO:0050380]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]
uppP	A0A6G1WGE5	A0A6G1WGE5_9HYPH	uppP GHJ91_06395	Sinorhizobium medicae	plasma membrane [GO:0005886]; undecaprenyl-diphosphatase activity [GO:0050380]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]
pstB	A0A508WP08	A0A508WP08_9HYPH	pstB EMEDMD4_10159	Sinorhizobium medicae	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled phosphate ion transmembrane transporter activity [GO:0015415]; phosphate ion transmembrane transport [GO:0035435]
exoK	A0A508X902	A0A508X902_9HYPH	exoK EMEDMD4_620062	Sinorhizobium medicae	hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]
rsmA	A0A508X781	A0A508X781_9HYPH	rsmA ksgA EMEDMD4_90218	Sinorhizobium medicae	cytoplasm [GO:0005737]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]
fpr	A0A508WS04	A0A508WS04_9HYPH	fpr EMEDMD4_150031	Sinorhizobium medicae	ferredoxin-NADP+ reductase activity [GO:0004324]; cellular response to oxidative stress [GO:0034599]; heme catabolic process [GO:0042167]
tauB	A0A508WU12	A0A508WU12_9HYPH	tauB EMEDMD4_150058	Sinorhizobium medicae	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
tauB	A0A508WY79	A0A508WY79_9HYPH	tauB EMEDMD4_380094	Sinorhizobium medicae	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
tauB	A0A508X3W9	A0A508X3W9_9HYPH	tauB EMEDMD4_600030	Sinorhizobium medicae	ABC-type taurine transporter transporter activity [GO:0015411]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
trpC	A0A508WXT1	A0A508WXT1_9HYPH	trpC EMEDMD4_170006	Sinorhizobium medicae	indole-3-glycerol-phosphate synthase activity [GO:0004425]; tryptophan biosynthetic process [GO:0000162]
trpC	A0A6G1WSB8	A0A6G1WSB8_9HYPH	trpC GHJ91_26975	Sinorhizobium medicae	indole-3-glycerol-phosphate synthase activity [GO:0004425]; tryptophan biosynthetic process [GO:0000162]
minD	A0A508X754	A0A508X754_9HYPH	minD EMEDMD4_530097	Sinorhizobium medicae	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
hyi	A0A508X258	A0A508X258_9HYPH	hyi EMEDMD4_530061	Sinorhizobium medicae	hydroxypyruvate isomerase activity [GO:0008903]
hyi	A0A508XC41	A0A508XC41_9HYPH	hyi EMEDMD4_940075	Sinorhizobium medicae	hydroxypyruvate isomerase activity [GO:0008903]
hyi	A0A6G1WRM6	A0A6G1WRM6_9HYPH	hyi GHJ91_25420	Sinorhizobium medicae	hydroxypyruvate isomerase activity [GO:0008903]
hyi	A0A6G1WW97	A0A6G1WW97_9HYPH	hyi GHJ91_34780	Sinorhizobium medicae	hydroxypyruvate isomerase activity [GO:0008903]
proC	A0A508X0N0	A0A508X0N0_9HYPH	proC EMEDMD4_270137	Sinorhizobium medicae	cytoplasm [GO:0005737]; pyrroline-5-carboxylate reductase activity [GO:0004735]; L-proline biosynthetic process [GO:0055129]
lacG	A0A508X268	A0A508X268_9HYPH	lacG EMEDMD4_510043	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
ymdB	A0A508WWJ1	A0A508WWJ1_9HYPH	ymdB EMEDMD4_310107	Sinorhizobium medicae	2',3'-cyclic-nucleotide 2'-phosphodiesterase activity [GO:0008663]; metal ion binding [GO:0046872]
fliY	A0A508X0E9	A0A508X0E9_9HYPH	fliY EMEDMD4_380081	Sinorhizobium medicae	
dkgB	A0A508X755	A0A508X755_9HYPH	dkgB EMEDMD4_90022	Sinorhizobium medicae	oxidoreductase activity [GO:0016491]; small molecule metabolic process [GO:0044281]
cysE	A0A508WX98	A0A508WX98_9HYPH	cysE EMEDMD4_150040	Sinorhizobium medicae	cytosol [GO:0005829]; serine O-acetyltransferase activity [GO:0009001]; cysteine biosynthetic process from serine [GO:0006535]
znuB	A0A508WXZ0	A0A508WXZ0_9HYPH	znuB EMEDMD4_210019	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex [GO:0043190]; response to zinc ion [GO:0010043]; transmembrane transport [GO:0055085]; zinc ion transport [GO:0006829]
cpo	A0A508X203	A0A508X203_9HYPH	cpo EMEDMD4_500152	Sinorhizobium medicae	chloride peroxidase activity [GO:0016691]
rfbD	A0A6G1WMS4	A0A6G1WMS4_9HYPH	rfbD GHJ91_18285	Sinorhizobium medicae	dTDP-4-dehydrorhamnose reductase activity [GO:0008831]; dTDP-rhamnose biosynthetic process [GO:0019305]
trmJ	A0A508WT04	A0A508WT04_9HYPH	trmJ EMEDMD4_180066	Sinorhizobium medicae	cytoplasm [GO:0005737]; RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; methylation [GO:0032259]; tRNA processing [GO:0008033]
trmJ	A0A6G1WST0	A0A6G1WST0_9HYPH	trmJ GHJ91_27555	Sinorhizobium medicae	cytoplasm [GO:0005737]; RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; methylation [GO:0032259]; tRNA processing [GO:0008033]
fghA	A0A508WQH7	A0A508WQH7_9HYPH	fghA EMEDMD4_120041	Sinorhizobium medicae	carboxylic ester hydrolase activity [GO:0052689]; S-formylglutathione hydrolase activity [GO:0018738]; formaldehyde catabolic process [GO:0046294]
sugB	A0A508X273	A0A508X273_9HYPH	sugB EMEDMD4_530159	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
mazG	A0A508WS84	A0A508WS84_9HYPH	mazG EMEDMD4_150025	Sinorhizobium medicae	nucleoside triphosphate diphosphatase activity [GO:0047429]
mazG	A0A6G1WT94	A0A6G1WT94_9HYPH	mazG GHJ91_27940	Sinorhizobium medicae	nucleoside triphosphate diphosphatase activity [GO:0047429]
murI	A0A508WV15	A0A508WV15_9HYPH	murI EMEDMD4_180065	Sinorhizobium medicae	glutamate racemase activity [GO:0008881]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
oppD	A0A508WYW9	A0A508WYW9_9HYPH	oppD EMEDMD4_430026	Sinorhizobium medicae	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]
oppD	A0A508X2N4	A0A508X2N4_9HYPH	oppD EMEDMD4_340029	Sinorhizobium medicae	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]
ureD	A0A508WVY9	A0A508WVY9_9HYPH	ureD EMEDMD4_280041	Sinorhizobium medicae	cytoplasm [GO:0005737]; nickel cation binding [GO:0016151]
ureD	A0A6G1WEE8	A0A6G1WEE8_9HYPH	ureD GHJ91_02560	Sinorhizobium medicae	cytoplasm [GO:0005737]; nickel cation binding [GO:0016151]
rplB	A0A508WQJ4	A0A508WQJ4_9HYPH	rplB EMEDMD4_120005	Sinorhizobium medicae	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]; translation [GO:0006412]
scpA	A0A6G1WHC8	A0A6G1WHC8_9HYPH	scpA GHJ91_08205	Sinorhizobium medicae	cytoplasm [GO:0005737]; cobalamin binding [GO:0031419]; metal ion binding [GO:0046872]; methylmalonyl-CoA mutase activity [GO:0004494]; propionate metabolic process, methylmalonyl pathway [GO:0019678]
tatC	A0A508WS69	A0A508WS69_9HYPH	tatC EMEDMD4_150101	Sinorhizobium medicae	TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]
lgt	A0A508WVY6	A0A508WVY6_9HYPH	lgt EMEDMD4_270141	Sinorhizobium medicae	plasma membrane [GO:0005886]; phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity [GO:0008961]; lipoprotein biosynthetic process [GO:0042158]
kduI	A0A508X918	A0A508X918_9HYPH	kduI EMEDMD4_570195	Sinorhizobium medicae	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase activity [GO:0008697]; zinc ion binding [GO:0008270]; D-galacturonate catabolic process [GO:0019698]; D-glucuronate catabolic process [GO:0042840]; pectin catabolic process [GO:0045490]
kduI	A0A6G1WMU4	A0A6G1WMU4_9HYPH	kduI GHJ91_18385	Sinorhizobium medicae	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase activity [GO:0008697]; zinc ion binding [GO:0008270]; D-galacturonate catabolic process [GO:0019698]; D-glucuronate catabolic process [GO:0042840]; pectin catabolic process [GO:0045490]
dppC	A0A508WUI7	A0A508WUI7_9HYPH	dppC EMEDMD4_1040021	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
dppC	A0A508WVS7	A0A508WVS7_9HYPH	dppC EMEDMD4_220017	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
dppC	A0A508WW58	A0A508WW58_9HYPH	dppC EMEDMD4_270221	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
dppC	A0A508X028	A0A508X028_9HYPH	dppC EMEDMD4_280095	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
dppC	A0A508X0Q3	A0A508X0Q3_9HYPH	dppC EMEDMD4_50075	Sinorhizobium medicae	plasma membrane [GO:0005886]; dipeptide transmembrane transporter activity [GO:0071916]
dppC	A0A508XAG7	A0A508XAG7_9HYPH	dppC EMEDMD4_790070	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
folP	A0A508WV37	A0A508WV37_9HYPH	folP EMEDMD4_180085	Sinorhizobium medicae	cytosol [GO:0005829]; dihydropteroate synthase activity [GO:0004156]; metal ion binding [GO:0046872]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]
dppD	A0A508WP60	A0A508WP60_9HYPH	dppD EMEDMD4_1040018	Sinorhizobium medicae	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]
dppD	A0A508X5C3	A0A508X5C3_9HYPH	dppD EMEDMD4_790069	Sinorhizobium medicae	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]
dppD	A0A508XC40	A0A508XC40_9HYPH	dppD EMEDMD4_910084	Sinorhizobium medicae	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]
dapD	A0A508WNI0	A0A508WNI0_9HYPH	dapD EMEDMD4_10098	Sinorhizobium medicae	cytoplasm [GO:0005737]; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity [GO:0008666]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]
ydaD	A0A508XAR0	A0A508XAR0_9HYPH	ydaD EMEDMD4_1330013 EMEDMD4_790336	Sinorhizobium medicae	oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]
sseA	A0A508WSX4	A0A508WSX4_9HYPH	sseA EMEDMD4_160025	Sinorhizobium medicae	3-mercaptopyruvate sulfurtransferase activity [GO:0016784]; thiosulfate sulfurtransferase activity [GO:0004792]
sseA	A0A6G1WQZ2	A0A6G1WQZ2_9HYPH	sseA GHJ91_23975	Sinorhizobium medicae	3-mercaptopyruvate sulfurtransferase activity [GO:0016784]; thiosulfate sulfurtransferase activity [GO:0004792]
rpoH	A0A508X1I8	A0A508X1I8_9HYPH	rpoH EMEDMD4_310073	Sinorhizobium medicae	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]; response to heat [GO:0009408]
rpoH	A0A508X3J1	A0A508X3J1_9HYPH	rpoH EMEDMD4_380053	Sinorhizobium medicae	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]
bamD	A0A508WWK0	A0A508WWK0_9HYPH	bamD EMEDMD4_240112	Sinorhizobium medicae	cell outer membrane [GO:0009279]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein insertion into membrane [GO:0051205]
bamD	A0A6G1WNL6	A0A6G1WNL6_9HYPH	bamD GHJ91_19765	Sinorhizobium medicae	cell outer membrane [GO:0009279]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein insertion into membrane [GO:0051205]
cysT	A0A508X8I8	A0A508X8I8_9HYPH	cysT EMEDMD4_560068	Sinorhizobium medicae	plasma membrane [GO:0005886]; ABC-type sulfate transporter activity [GO:0015419]
cysT	A0A6G1WRU5	A0A6G1WRU5_9HYPH	cysT GHJ91_25925	Sinorhizobium medicae	plasma membrane [GO:0005886]; ABC-type sulfate transporter activity [GO:0015419]
rlmJ	A0A508XBW5	A0A508XBW5_9HYPH	rlmJ EMEDMD4_90249	Sinorhizobium medicae	23S rRNA (adenine(2030)-N(6))-methyltransferase activity [GO:0036307]; RNA binding [GO:0003723]; rRNA base methylation [GO:0070475]
panC	A0A508WVC0	A0A508WVC0_9HYPH	panC EMEDMD4_240098	Sinorhizobium medicae	cytosol [GO:0005829]; ATP binding [GO:0005524]; pantoate-beta-alanine ligase activity [GO:0004592]; pantothenate biosynthetic process [GO:0015940]
panC	A0A6G1WNI7	A0A6G1WNI7_9HYPH	panC GHJ91_19825	Sinorhizobium medicae	cytosol [GO:0005829]; ATP binding [GO:0005524]; pantoate-beta-alanine ligase activity [GO:0004592]; pantothenate biosynthetic process [GO:0015940]
cysW	A0A508X2U9	A0A508X2U9_9HYPH	cysW EMEDMD4_560067	Sinorhizobium medicae	plasma membrane [GO:0005886]; ABC-type sulfate transporter activity [GO:0015419]
cysW	A0A6G1WRT0	A0A6G1WRT0_9HYPH	cysW GHJ91_25930	Sinorhizobium medicae	plasma membrane [GO:0005886]; ABC-type sulfate transporter activity [GO:0015419]
motA	A0A508WYH1	A0A508WYH1_9HYPH	motA EMEDMD4_40065	Sinorhizobium medicae	plasma membrane [GO:0005886]; bacterial-type flagellum-dependent swarming motility [GO:0071978]; chemotaxis [GO:0006935]; proton transmembrane transport [GO:1902600]
ctaE	A0A508XA03	A0A508XA03_9HYPH	ctaE EMEDMD4_70126	Sinorhizobium medicae	plasma membrane [GO:0005886]; cytochrome-c oxidase activity [GO:0004129]; aerobic electron transport chain [GO:0019646]
glxR	A0A508X088	A0A508X088_9HYPH	glxR EMEDMD4_280145	Sinorhizobium medicae	2-hydroxy-3-oxopropionate reductase activity [GO:0008679]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; organic acid catabolic process [GO:0016054]
glxR	A0A508X7T1	A0A508X7T1_9HYPH	glxR EMEDMD4_530062	Sinorhizobium medicae	2-hydroxy-3-oxopropionate reductase activity [GO:0008679]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glyoxylate metabolic process [GO:0046487]; organic acid catabolic process [GO:0016054]
glxR	A0A508XA51	A0A508XA51_9HYPH	glxR EMEDMD4_940076	Sinorhizobium medicae	2-hydroxy-3-oxopropionate reductase activity [GO:0008679]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glyoxylate metabolic process [GO:0046487]; organic acid catabolic process [GO:0016054]
livH	A0A508WVR6	A0A508WVR6_9HYPH	livH EMEDMD4_280049	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]
pdxY	A0A6G1WPV2	A0A6G1WPV2_9HYPH	pdxY GHJ91_21870	Sinorhizobium medicae	cytosol [GO:0005829]; pyridoxal kinase activity [GO:0008478]; pyridoxal 5'-phosphate salvage [GO:0009443]
ilvE	A0A508WYV6	A0A508WYV6_9HYPH	ilvE EMEDMD4_440126	Sinorhizobium medicae	L-isoleucine transaminase activity [GO:0052656]; L-leucine transaminase activity [GO:0052654]; L-leucine:2-oxoglutarate aminotransferase activity [GO:0050048]; L-valine transaminase activity [GO:0052655]; isoleucine biosynthetic process [GO:0009097]; L-leucine biosynthetic process [GO:0009098]; valine biosynthetic process [GO:0009099]
dapA	A0A508X791	A0A508X791_9HYPH	dapA EMEDMD4_90125	Sinorhizobium medicae	cytoplasm [GO:0005737]; 4-hydroxy-tetrahydrodipicolinate synthase activity [GO:0008840]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]
dapA	A0A6G1WJ32	A0A6G1WJ32_9HYPH	dapA GHJ91_11360	Sinorhizobium medicae	cytoplasm [GO:0005737]; 4-hydroxy-tetrahydrodipicolinate synthase activity [GO:0008840]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]
ugpA	A0A508X0R1	A0A508X0R1_9HYPH	ugpA EMEDMD4_490004	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
